lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,name
9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.29784200000006,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
9.2416,16.9936,23.256,35.568,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000001,9.2416,16.9936,23.256,35.568000000000005,49.0,91.0,126.0,105.0,1.0,2.0,3.0,5.0,4.0,10.0,20.0,20.0,0.5625,1.1400000000000001,1.7325,1.9874999999999998,54.760000000000005,138.38,250.86,267.297842,0.0,0.4900000000000002,1.4700000000000006,3.5,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0.0,0.0,-0.020000000000000018,-0.06000000000000005,1.1,0.0,-3.9000000000000004,-11.700000000000001,0.8786700000000005,UQEGEE
